Transaction_ID,Date,Product_ID,Region_ID,Customer_ID,Quantity_Sold,Sales_Channel,Selling_Price,Category,Sales_Amount,Promotion_ID,Promotion_Type,Promotion_Budget
2603,23/01/2023,6,3,164,1,Departmental Store,21.53,Beverages,21.53,,No Promotion,0
2604,10/02/2024,15,4,465,18,Online,20.34,Snacks,366.12,9,Discount,1180.91
2605,18/09/2023,21,3,189,5,Super Shop,42.81,Snacks,214.05,10,Buy One Get One Free,2301.32
2606,04/01/2023,10,2,293,6,Departmental Store,51.38,Snacks,308.28,,No Promotion,0
2607,12/08/2023,23,3,195,6,Super Shop,26.43,Personal Care,158.58,3,Discount,4758
2608,15/08/2024,24,3,292,3,Super Shop,30.14,Dairy,90.42,,No Promotion,0
2609,16/03/2023,7,2,375,15,Departmental Store,11,Snacks,165,15,Bundle Offer,2123.74
2610,16/02/2023,5,2,261,4,Super Shop,13.67,Beverages,54.68,,No Promotion,0
2611,09/03/2024,1,1,430,2,Online,33.84,Snacks,67.68,9,Discount,1180.91
2612,19/12/2023,13,1,207,12,Online,44.83,Beverages,537.96,1,Bundle Offer,4878.34
2613,18/12/2024,21,1,52,4,Super Shop,42.81,Snacks,171.24,,No Promotion,0
2614,07/03/2023,18,1,49,3,Super Shop,30.09,Beverages,90.27,,No Promotion,0
2615,08/07/2024,13,3,6,1,Departmental Store,44.83,Beverages,44.83,,No Promotion,0
2616,03/03/2023,21,3,379,1,Online,42.81,Snacks,42.81,,No Promotion,0
2617,12/03/2023,21,1,394,4,Super Shop,42.81,Snacks,171.24,,No Promotion,0
2618,28/04/2024,18,4,374,4,Online,30.09,Beverages,120.36,,No Promotion,0
2619,02/02/2023,5,1,224,1,Super Shop,13.67,Beverages,13.67,,No Promotion,0
2620,21/10/2023,13,4,23,5,Departmental Store,44.83,Beverages,224.15,1,Bundle Offer,4878.34
2621,23/02/2024,4,2,496,3,Departmental Store,41.23,Beverages,123.69,,No Promotion,0
2622,04/07/2023,17,3,145,14,Online,26.62,Personal Care,372.68,3,Discount,4758
2623,19/05/2023,3,3,110,16,Online,46.14,Dairy,738.24,5,Bundle Offer,3391.6
2624,18/10/2024,17,4,212,3,Super Shop,26.62,Personal Care,79.86,,No Promotion,0
2625,23/10/2024,11,1,300,5,Super Shop,18.25,Snacks,91.25,,No Promotion,0
2626,06/03/2024,21,3,41,2,Super Shop,42.81,Snacks,85.62,9,Discount,1180.91
2627,19/01/2024,20,4,399,16,Online,22.73,Dairy,363.68,2,Bundle Offer,4100.53
2628,27/01/2024,23,2,172,3,Departmental Store,26.43,Personal Care,79.29,4,Bundle Offer,4579.31
2629,04/04/2024,21,2,494,10,Departmental Store,42.81,Snacks,428.1,9,Discount,1180.91
2630,22/01/2024,4,3,186,4,Online,41.23,Beverages,164.92,1,Bundle Offer,4878.34
2631,20/01/2024,2,1,214,15,Departmental Store,51.58,Snacks,773.7,9,Discount,1180.91
2632,24/03/2023,20,4,306,2,Online,22.73,Dairy,45.46,,No Promotion,0
2633,30/11/2024,16,3,52,5,Super Shop,15.96,Beverages,79.8,,No Promotion,0
2634,08/11/2024,18,2,70,6,Online,30.09,Beverages,180.54,,No Promotion,0
2635,06/07/2024,8,1,196,4,Departmental Store,45.89,Snacks,183.56,9,Discount,1180.91
2636,17/05/2023,3,4,447,2,Online,46.14,Dairy,92.28,5,Bundle Offer,3391.6
2637,31/10/2024,9,3,442,4,Online,46.33,Personal Care,185.32,,No Promotion,0
2638,23/12/2023,20,4,151,13,Online,22.73,Dairy,295.49,2,Bundle Offer,4100.53
2639,02/05/2023,6,1,428,4,Online,21.53,Beverages,86.12,,No Promotion,0
2640,02/07/2023,10,1,109,4,Departmental Store,51.38,Snacks,205.52,10,Buy One Get One Free,2301.32
2641,04/07/2024,21,2,467,4,Super Shop,42.81,Snacks,171.24,9,Discount,1180.91
2642,07/02/2024,10,1,118,6,Departmental Store,51.38,Snacks,308.28,9,Discount,1180.91
2643,25/06/2024,13,3,365,2,Departmental Store,44.83,Beverages,89.66,,No Promotion,0
2644,11/05/2023,17,4,95,3,Super Shop,26.62,Personal Care,79.86,3,Discount,4758
2645,17/08/2023,9,1,256,7,Departmental Store,46.33,Personal Care,324.31,3,Discount,4758
2646,04/01/2023,17,1,44,4,Super Shop,26.62,Personal Care,106.48,,No Promotion,0
2647,24/01/2023,24,3,436,6,Super Shop,30.14,Dairy,180.84,,No Promotion,0
2648,02/11/2023,9,4,67,6,Online,46.33,Personal Care,277.98,4,Bundle Offer,4579.31
2649,19/04/2024,9,4,156,11,Departmental Store,46.33,Personal Care,509.63,8,Buy One Get One Free,1783.93
2650,20/11/2024,1,2,323,1,Super Shop,33.84,Snacks,33.84,,No Promotion,0
2651,11/07/2024,2,2,206,4,Departmental Store,51.58,Snacks,206.32,,No Promotion,0
2652,10/03/2024,16,4,274,1,Departmental Store,15.96,Beverages,15.96,,No Promotion,0
2653,28/06/2024,1,3,155,22,Super Shop,33.84,Snacks,744.48,9,Discount,1180.91
2654,24/01/2024,10,3,179,8,Online,51.38,Snacks,411.04,9,Discount,1180.91
2655,24/08/2023,18,2,60,15,Super Shop,30.09,Beverages,451.35,1,Bundle Offer,4878.34
2656,11/09/2023,8,1,74,9,Online,45.89,Snacks,413.01,10,Buy One Get One Free,2301.32
2657,16/04/2024,21,3,49,14,Super Shop,42.81,Snacks,599.34,9,Discount,1180.91
2658,21/12/2023,11,1,271,11,Super Shop,18.25,Snacks,200.75,11,Buy One Get One Free,2554.71
2659,08/06/2023,23,3,467,4,Online,26.43,Personal Care,105.72,3,Discount,4758
2660,10/10/2023,2,4,73,9,Online,51.58,Snacks,464.22,10,Buy One Get One Free,2301.32
2661,13/07/2023,8,2,196,15,Departmental Store,45.89,Snacks,688.35,10,Buy One Get One Free,2301.32
2662,26/04/2023,22,1,399,3,Super Shop,16.64,Beverages,49.92,,No Promotion,0
2663,02/02/2023,8,1,179,1,Departmental Store,45.89,Snacks,45.89,,No Promotion,0
2664,07/11/2024,17,4,48,2,Departmental Store,26.62,Personal Care,53.24,,No Promotion,0
2665,05/03/2024,15,3,72,2,Online,20.34,Snacks,40.68,9,Discount,1180.91
2666,21/09/2024,17,1,113,15,Online,26.62,Personal Care,399.3,17,Buy One Get One Free,1563.7
2667,17/01/2023,23,3,245,5,Departmental Store,26.43,Personal Care,132.15,,No Promotion,0
2668,04/09/2023,24,4,385,3,Online,30.14,Dairy,90.42,19,Discount,1298.2
2669,31/07/2023,13,2,391,3,Super Shop,44.83,Beverages,134.49,,No Promotion,0
2670,10/03/2023,19,1,309,5,Online,38.17,Personal Care,190.85,,No Promotion,0
2671,14/04/2023,5,3,159,5,Online,13.67,Beverages,68.35,,No Promotion,0
2672,31/08/2024,12,1,274,3,Super Shop,53.91,Snacks,161.73,,No Promotion,0
2673,04/02/2023,1,3,268,4,Online,33.84,Snacks,135.36,,No Promotion,0
2674,02/04/2024,23,3,304,3,Departmental Store,26.43,Personal Care,79.29,,No Promotion,0
2675,04/09/2024,5,3,30,3,Departmental Store,13.67,Beverages,41.01,,No Promotion,0
2676,19/11/2024,8,4,97,2,Departmental Store,45.89,Snacks,91.78,,No Promotion,0
2677,21/12/2024,13,2,251,3,Online,44.83,Beverages,134.49,,No Promotion,0
2678,19/02/2023,8,1,495,2,Online,45.89,Snacks,91.78,,No Promotion,0
2679,08/09/2023,25,2,7,1,Online,29.11,Dairy,29.11,19,Discount,1298.2
2680,15/02/2023,23,3,92,1,Departmental Store,26.43,Personal Care,26.43,,No Promotion,0
2681,16/02/2024,11,3,113,17,Online,18.25,Snacks,310.25,9,Discount,1180.91
2682,25/03/2024,1,2,259,15,Super Shop,33.84,Snacks,507.6,9,Discount,1180.91
2683,28/08/2023,13,2,107,15,Online,44.83,Beverages,672.45,1,Bundle Offer,4878.34
2684,06/07/2024,19,1,63,7,Departmental Store,38.17,Personal Care,267.19,17,Buy One Get One Free,1563.7
2685,11/08/2023,24,3,390,17,Super Shop,30.14,Dairy,512.38,5,Bundle Offer,3391.6
2686,27/02/2023,3,2,479,4,Super Shop,46.14,Dairy,184.56,,No Promotion,0
2687,24/05/2023,24,4,358,17,Departmental Store,30.14,Dairy,512.38,5,Bundle Offer,3391.6
2688,30/05/2024,17,3,271,4,Super Shop,26.62,Personal Care,106.48,,No Promotion,0
2689,24/10/2023,5,3,199,7,Super Shop,13.67,Beverages,95.69,1,Bundle Offer,4878.34
2690,28/08/2023,20,1,427,9,Super Shop,22.73,Dairy,204.57,19,Discount,1298.2
2691,12/08/2024,21,4,478,3,Super Shop,42.81,Snacks,128.43,,No Promotion,0
2692,23/11/2023,8,1,347,4,Super Shop,45.89,Snacks,183.56,10,Buy One Get One Free,2301.32
2693,14/08/2024,14,4,337,5,Online,25.14,Beverages,125.7,,No Promotion,0
2694,04/09/2024,4,1,146,1,Departmental Store,41.23,Beverages,41.23,,No Promotion,0
2695,19/11/2024,11,4,406,3,Departmental Store,18.25,Snacks,54.75,,No Promotion,0
2696,25/11/2023,20,4,61,8,Online,22.73,Dairy,181.84,2,Bundle Offer,4100.53
2697,31/08/2023,15,4,120,19,Online,20.34,Snacks,386.46,10,Buy One Get One Free,2301.32
2698,06/11/2023,19,2,61,3,Departmental Store,38.17,Personal Care,114.51,4,Bundle Offer,4579.31
2699,27/05/2023,7,3,309,13,Departmental Store,11,Snacks,143,15,Bundle Offer,2123.74
2700,07/11/2024,19,4,26,4,Online,38.17,Personal Care,152.68,,No Promotion,0
2701,17/06/2024,19,2,115,5,Online,38.17,Personal Care,190.85,,No Promotion,0
2702,15/08/2023,11,2,475,2,Super Shop,18.25,Snacks,36.5,10,Buy One Get One Free,2301.32
2703,28/02/2024,5,1,40,4,Online,13.67,Beverages,54.68,,No Promotion,0
2704,04/11/2023,5,3,344,3,Online,13.67,Beverages,41.01,1,Bundle Offer,4878.34
2705,09/10/2023,22,3,116,9,Super Shop,16.64,Beverages,149.76,1,Bundle Offer,4878.34
2706,04/03/2023,8,1,136,1,Super Shop,45.89,Snacks,45.89,,No Promotion,0
2707,24/07/2024,10,3,277,3,Departmental Store,51.38,Snacks,154.14,,No Promotion,0
2708,28/08/2024,6,1,477,4,Departmental Store,21.53,Beverages,86.12,,No Promotion,0
2709,29/06/2023,15,2,299,9,Online,20.34,Snacks,183.06,10,Buy One Get One Free,2301.32
2710,03/10/2024,16,2,21,2,Super Shop,15.96,Beverages,31.92,,No Promotion,0
2711,26/11/2024,17,4,387,2,Super Shop,26.62,Personal Care,53.24,,No Promotion,0
2712,13/03/2024,8,1,31,18,Departmental Store,45.89,Snacks,826.02,9,Discount,1180.91
2713,23/07/2024,8,2,247,4,Departmental Store,45.89,Snacks,183.56,,No Promotion,0
2714,22/05/2024,25,2,411,1,Online,29.11,Dairy,29.11,,No Promotion,0
2715,18/02/2023,9,1,494,1,Super Shop,46.33,Personal Care,46.33,,No Promotion,0
2716,19/12/2023,2,2,27,7,Departmental Store,51.58,Snacks,361.06,11,Buy One Get One Free,2554.71
2717,20/10/2024,15,3,73,1,Online,20.34,Snacks,20.34,,No Promotion,0
2718,18/11/2024,18,2,441,2,Online,30.09,Beverages,60.18,,No Promotion,0
2719,26/01/2024,3,1,97,17,Online,46.14,Dairy,784.38,2,Bundle Offer,4100.53
2720,21/06/2024,17,3,161,2,Departmental Store,26.62,Personal Care,53.24,,No Promotion,0
2721,23/11/2023,4,3,346,15,Departmental Store,41.23,Beverages,618.45,1,Bundle Offer,4878.34
2722,14/12/2024,4,2,476,5,Departmental Store,41.23,Beverages,206.15,,No Promotion,0
2723,02/03/2024,14,4,300,3,Departmental Store,25.14,Beverages,75.42,,No Promotion,0
2724,23/02/2024,9,3,299,1,Departmental Store,46.33,Personal Care,46.33,4,Bundle Offer,4579.31
2725,02/06/2023,9,1,287,7,Super Shop,46.33,Personal Care,324.31,3,Discount,4758
2726,04/11/2023,25,4,373,13,Super Shop,29.11,Dairy,378.43,2,Bundle Offer,4100.53
2727,21/01/2024,23,4,449,10,Super Shop,26.43,Personal Care,264.3,4,Bundle Offer,4579.31
2728,08/07/2023,18,3,212,1,Super Shop,30.09,Beverages,30.09,,No Promotion,0
2729,04/07/2024,10,2,76,18,Online,51.38,Snacks,924.84,9,Discount,1180.91
2730,29/04/2024,21,4,401,3,Online,42.81,Snacks,128.43,9,Discount,1180.91
2731,04/09/2023,4,2,143,14,Super Shop,41.23,Beverages,577.22,1,Bundle Offer,4878.34
2732,19/08/2023,12,3,34,4,Departmental Store,53.91,Snacks,215.64,10,Buy One Get One Free,2301.32
2733,04/11/2023,8,1,498,8,Super Shop,45.89,Snacks,367.12,10,Buy One Get One Free,2301.32
2734,25/12/2024,2,4,336,2,Super Shop,51.58,Snacks,103.16,,No Promotion,0
2735,28/05/2023,22,1,4,1,Online,16.64,Beverages,16.64,,No Promotion,0
2736,19/04/2024,13,2,328,4,Departmental Store,44.83,Beverages,179.32,,No Promotion,0
2737,01/03/2023,21,2,98,1,Online,42.81,Snacks,42.81,,No Promotion,0
2738,29/07/2024,16,1,366,2,Departmental Store,15.96,Beverages,31.92,,No Promotion,0
2739,27/02/2024,2,3,217,6,Online,51.58,Snacks,309.48,9,Discount,1180.91
2740,02/03/2024,11,3,463,10,Super Shop,18.25,Snacks,182.5,9,Discount,1180.91
2741,24/07/2024,10,4,28,1,Departmental Store,51.38,Snacks,51.38,,No Promotion,0
2742,26/06/2024,15,4,201,17,Online,20.34,Snacks,345.78,9,Discount,1180.91
2743,18/05/2023,17,3,386,6,Super Shop,26.62,Personal Care,159.72,3,Discount,4758
2744,02/02/2024,8,3,273,9,Online,45.89,Snacks,413.01,9,Discount,1180.91
2745,06/09/2023,18,1,314,10,Online,30.09,Beverages,300.9,1,Bundle Offer,4878.34
2746,19/09/2023,23,2,127,14,Online,26.43,Personal Care,370.02,3,Discount,4758
2747,28/07/2023,9,2,202,12,Super Shop,46.33,Personal Care,555.96,3,Discount,4758
2748,05/12/2023,25,4,9,7,Departmental Store,29.11,Dairy,203.77,2,Bundle Offer,4100.53
2749,24/10/2024,8,3,287,2,Online,45.89,Snacks,91.78,,No Promotion,0
2750,22/03/2023,14,1,450,3,Super Shop,25.14,Beverages,75.42,,No Promotion,0
2751,05/04/2024,25,4,88,3,Online,29.11,Dairy,87.33,,No Promotion,0
2752,15/01/2024,18,1,318,2,Departmental Store,30.09,Beverages,60.18,1,Bundle Offer,4878.34
2753,05/04/2023,22,3,19,5,Online,16.64,Beverages,83.2,,No Promotion,0
2754,02/07/2024,20,3,81,2,Super Shop,22.73,Dairy,45.46,,No Promotion,0
2755,15/07/2023,20,3,107,6,Online,22.73,Dairy,136.38,5,Bundle Offer,3391.6
2756,22/02/2023,21,2,497,1,Online,42.81,Snacks,42.81,,No Promotion,0
2757,02/10/2023,12,3,458,8,Departmental Store,53.91,Snacks,431.28,10,Buy One Get One Free,2301.32
2758,22/01/2024,19,4,498,13,Departmental Store,38.17,Personal Care,496.21,4,Bundle Offer,4579.31
2759,20/11/2024,14,2,311,3,Departmental Store,25.14,Beverages,75.42,,No Promotion,0
2760,11/09/2024,17,1,412,2,Online,26.62,Personal Care,53.24,17,Buy One Get One Free,1563.7
2761,09/09/2024,24,4,230,3,Super Shop,30.14,Dairy,90.42,,No Promotion,0
2762,10/02/2023,21,4,112,3,Online,42.81,Snacks,128.43,,No Promotion,0
2763,16/03/2023,3,1,220,4,Online,46.14,Dairy,184.56,,No Promotion,0
2764,12/07/2023,23,2,123,11,Online,26.43,Personal Care,290.73,3,Discount,4758
2765,24/08/2024,7,4,498,3,Online,11,Snacks,33,,No Promotion,0
2766,18/11/2024,17,4,244,1,Departmental Store,26.62,Personal Care,26.62,,No Promotion,0
2767,26/07/2024,12,4,178,1,Departmental Store,53.91,Snacks,53.91,,No Promotion,0
2768,11/08/2023,9,2,65,9,Departmental Store,46.33,Personal Care,416.97,3,Discount,4758
2769,05/05/2024,15,2,380,1,Departmental Store,20.34,Snacks,20.34,9,Discount,1180.91
2770,02/08/2023,18,2,3,11,Super Shop,30.09,Beverages,330.99,7,Bundle Offer,1353.97
2771,07/12/2023,21,4,207,2,Online,42.81,Snacks,85.62,10,Buy One Get One Free,2301.32
2772,07/11/2023,13,3,436,6,Online,44.83,Beverages,268.98,1,Bundle Offer,4878.34
2773,16/01/2023,21,1,394,4,Online,42.81,Snacks,171.24,,No Promotion,0
2774,05/08/2023,8,3,21,12,Super Shop,45.89,Snacks,550.68,10,Buy One Get One Free,2301.32
2775,14/07/2023,14,2,293,3,Super Shop,25.14,Beverages,75.42,,No Promotion,0
2776,01/05/2023,8,4,15,9,Departmental Store,45.89,Snacks,413.01,15,Bundle Offer,2123.74
2777,05/05/2024,14,4,343,4,Online,25.14,Beverages,100.56,,No Promotion,0
2778,06/09/2023,7,3,206,14,Online,11,Snacks,154,10,Buy One Get One Free,2301.32
2779,13/12/2024,23,3,463,2,Super Shop,26.43,Personal Care,52.86,,No Promotion,0
2780,10/09/2024,12,1,202,1,Online,53.91,Snacks,53.91,,No Promotion,0
2781,21/12/2024,11,4,120,1,Super Shop,18.25,Snacks,18.25,,No Promotion,0
2782,29/07/2023,22,3,137,4,Departmental Store,16.64,Beverages,66.56,,No Promotion,0
2783,11/02/2024,22,1,300,9,Super Shop,16.64,Beverages,149.76,1,Bundle Offer,4878.34
2784,03/09/2023,11,2,295,4,Online,18.25,Snacks,73,10,Buy One Get One Free,2301.32
2785,19/07/2024,25,3,389,4,Super Shop,29.11,Dairy,116.44,,No Promotion,0
2786,26/11/2023,22,2,25,13,Super Shop,16.64,Beverages,216.32,1,Bundle Offer,4878.34
2787,17/10/2023,13,1,312,4,Departmental Store,44.83,Beverages,179.32,1,Bundle Offer,4878.34
2788,25/01/2024,18,2,234,12,Online,30.09,Beverages,361.08,1,Bundle Offer,4878.34
2789,22/04/2024,2,4,121,1,Online,51.58,Snacks,51.58,9,Discount,1180.91
2790,30/06/2024,21,4,90,13,Departmental Store,42.81,Snacks,556.53,9,Discount,1180.91
2791,26/10/2024,15,2,320,1,Super Shop,20.34,Snacks,20.34,,No Promotion,0
2792,03/01/2024,20,4,200,6,Super Shop,22.73,Dairy,136.38,2,Bundle Offer,4100.53
2793,12/11/2023,18,1,470,6,Online,30.09,Beverages,180.54,1,Bundle Offer,4878.34
2794,25/09/2023,15,4,180,4,Super Shop,20.34,Snacks,81.36,10,Buy One Get One Free,2301.32
2795,04/01/2024,19,2,345,9,Departmental Store,38.17,Personal Care,343.53,4,Bundle Offer,4579.31
2796,09/06/2024,23,2,368,3,Online,26.43,Personal Care,79.29,,No Promotion,0
2797,24/05/2024,24,2,76,3,Super Shop,30.14,Dairy,90.42,,No Promotion,0
2798,22/04/2024,12,3,137,3,Departmental Store,53.91,Snacks,161.73,9,Discount,1180.91
2799,11/04/2023,13,2,138,2,Departmental Store,44.83,Beverages,89.66,,No Promotion,0
2800,25/04/2024,22,1,496,3,Online,16.64,Beverages,49.92,,No Promotion,0
2801,24/11/2023,11,4,10,1,Online,18.25,Snacks,18.25,10,Buy One Get One Free,2301.32
2802,28/07/2023,5,4,201,1,Super Shop,13.67,Beverages,13.67,,No Promotion,0
2803,15/01/2024,1,3,318,2,Super Shop,33.84,Snacks,67.68,9,Discount,1180.91
2804,17/11/2023,24,3,346,4,Super Shop,30.14,Dairy,120.56,2,Bundle Offer,4100.53
2805,28/02/2024,3,1,483,17,Departmental Store,46.14,Dairy,784.38,2,Bundle Offer,4100.53
2806,16/02/2023,22,2,219,2,Departmental Store,16.64,Beverages,33.28,,No Promotion,0
2807,30/07/2024,19,3,60,6,Super Shop,38.17,Personal Care,229.02,17,Buy One Get One Free,1563.7
2808,15/08/2023,23,4,479,7,Online,26.43,Personal Care,185.01,3,Discount,4758
2809,30/05/2023,7,3,147,13,Departmental Store,11,Snacks,143,15,Bundle Offer,2123.74
2810,17/01/2023,12,3,107,1,Departmental Store,53.91,Snacks,53.91,,No Promotion,0
2811,25/09/2023,15,2,38,8,Super Shop,20.34,Snacks,162.72,10,Buy One Get One Free,2301.32
2812,20/07/2024,25,3,134,1,Online,29.11,Dairy,29.11,,No Promotion,0
2813,21/08/2024,5,1,399,3,Departmental Store,13.67,Beverages,41.01,,No Promotion,0
2814,16/08/2024,15,4,221,6,Online,20.34,Snacks,122.04,,No Promotion,0
2815,03/03/2024,8,2,303,9,Departmental Store,45.89,Snacks,413.01,9,Discount,1180.91
2816,30/10/2023,10,4,429,11,Online,51.38,Snacks,565.18,10,Buy One Get One Free,2301.32
2817,06/06/2023,16,1,133,2,Online,15.96,Beverages,31.92,,No Promotion,0
2818,20/07/2023,8,1,334,4,Departmental Store,45.89,Snacks,183.56,10,Buy One Get One Free,2301.32
2819,04/12/2023,1,3,53,13,Online,33.84,Snacks,439.92,10,Buy One Get One Free,2301.32
2820,24/08/2023,12,3,450,12,Departmental Store,53.91,Snacks,646.92,10,Buy One Get One Free,2301.32
2821,24/01/2024,5,3,62,8,Departmental Store,13.67,Beverages,109.36,1,Bundle Offer,4878.34
2822,06/08/2024,3,4,23,4,Online,46.14,Dairy,184.56,,No Promotion,0
2823,09/09/2023,1,1,44,17,Departmental Store,33.84,Snacks,575.28,10,Buy One Get One Free,2301.32
2824,26/05/2024,4,2,308,1,Online,41.23,Beverages,41.23,,No Promotion,0
2825,17/07/2024,8,3,46,1,Departmental Store,45.89,Snacks,45.89,,No Promotion,0
2826,01/11/2024,3,4,147,3,Online,46.14,Dairy,138.42,,No Promotion,0
2827,02/12/2024,10,3,216,1,Departmental Store,51.38,Snacks,51.38,,No Promotion,0
2828,12/12/2023,2,1,340,7,Departmental Store,51.58,Snacks,361.06,10,Buy One Get One Free,2301.32
2829,21/09/2023,11,2,47,9,Super Shop,18.25,Snacks,164.25,10,Buy One Get One Free,2301.32
2830,15/05/2024,25,1,347,4,Departmental Store,29.11,Dairy,116.44,,No Promotion,0
2831,19/10/2024,10,4,308,3,Departmental Store,51.38,Snacks,154.14,,No Promotion,0
2832,17/05/2024,21,3,24,7,Online,42.81,Snacks,299.67,9,Discount,1180.91
2833,16/04/2024,14,1,145,2,Online,25.14,Beverages,50.28,,No Promotion,0
2834,22/06/2023,7,4,89,3,Online,11,Snacks,33,10,Buy One Get One Free,2301.32
2835,27/12/2023,2,3,174,2,Online,51.58,Snacks,103.16,11,Buy One Get One Free,2554.71
2836,23/06/2023,9,2,64,4,Super Shop,46.33,Personal Care,185.32,3,Discount,4758
2837,24/05/2023,16,1,119,1,Super Shop,15.96,Beverages,15.96,,No Promotion,0
2838,13/07/2024,13,3,223,3,Online,44.83,Beverages,134.49,,No Promotion,0
2839,15/05/2024,9,3,156,22,Online,46.33,Personal Care,1019.26,8,Buy One Get One Free,1783.93
2840,08/07/2023,20,3,178,1,Online,22.73,Dairy,22.73,5,Bundle Offer,3391.6
2841,09/07/2024,4,3,320,3,Online,41.23,Beverages,123.69,,No Promotion,0
2842,19/10/2024,22,1,412,4,Departmental Store,16.64,Beverages,66.56,,No Promotion,0
2843,02/03/2023,10,3,342,2,Online,51.38,Snacks,102.76,,No Promotion,0
2844,20/06/2024,22,4,56,4,Departmental Store,16.64,Beverages,66.56,,No Promotion,0
2845,04/02/2023,12,1,59,2,Online,53.91,Snacks,107.82,,No Promotion,0
2846,18/03/2023,17,3,389,5,Super Shop,26.62,Personal Care,133.1,,No Promotion,0
2847,15/11/2024,14,1,438,1,Super Shop,25.14,Beverages,25.14,,No Promotion,0
2848,19/02/2023,14,4,428,3,Online,25.14,Beverages,75.42,,No Promotion,0
2849,07/01/2023,25,4,426,2,Super Shop,29.11,Dairy,58.22,,No Promotion,0
2850,27/02/2024,2,1,456,15,Super Shop,51.58,Snacks,773.7,9,Discount,1180.91
2851,21/05/2023,21,3,381,4,Super Shop,42.81,Snacks,171.24,15,Bundle Offer,2123.74
2852,07/10/2024,25,3,486,2,Super Shop,29.11,Dairy,58.22,,No Promotion,0
2853,25/08/2023,20,4,220,21,Departmental Store,22.73,Dairy,477.33,5,Bundle Offer,3391.6
2854,11/03/2023,11,3,185,3,Departmental Store,18.25,Snacks,54.75,,No Promotion,0
2855,25/12/2024,16,4,47,1,Departmental Store,15.96,Beverages,15.96,,No Promotion,0
2856,04/06/2023,19,3,460,1,Departmental Store,38.17,Personal Care,38.17,3,Discount,4758
2857,10/01/2023,23,4,377,1,Online,26.43,Personal Care,26.43,,No Promotion,0
2858,12/08/2023,6,2,409,13,Super Shop,21.53,Beverages,279.89,7,Bundle Offer,1353.97
2859,01/06/2024,24,3,102,1,Super Shop,30.14,Dairy,30.14,,No Promotion,0
2860,11/04/2024,19,3,44,15,Online,38.17,Personal Care,572.55,8,Buy One Get One Free,1783.93
2861,18/01/2024,5,3,15,2,Online,13.67,Beverages,27.34,1,Bundle Offer,4878.34
2862,03/03/2023,4,1,236,2,Departmental Store,41.23,Beverages,82.46,,No Promotion,0
2863,24/09/2024,15,3,361,2,Departmental Store,20.34,Snacks,40.68,,No Promotion,0
2864,15/10/2024,4,1,51,2,Super Shop,41.23,Beverages,82.46,,No Promotion,0
2865,13/11/2024,20,1,309,1,Online,22.73,Dairy,22.73,,No Promotion,0
2866,23/09/2024,10,4,34,5,Super Shop,51.38,Snacks,256.9,,No Promotion,0
2867,09/05/2024,24,1,124,1,Online,30.14,Dairy,30.14,,No Promotion,0
2868,06/11/2024,22,1,493,1,Departmental Store,16.64,Beverages,16.64,,No Promotion,0
